feature1,feature2,label
0.05655136772680869,0.08487199515892163,0
0.3081364575891442,0.6059441656784624,0
0.43066964029126864,0.39353182020537136,0
0.5441770474293208,0.4448541887258536,0
0.4648938620973121,0.3184651278536774,0
0.5605103610264989,0.23612340711506208,0
0.5102238458372012,0.998683568192552,1
0.7967599214216395,0.7344016918939777,1
0.3537869778416035,0.9809765730721266,1
0.7151508982374535,0.4614066977419776,0
0.5008410626306549,0.8315244897918123,1
0.46101216488163765,0.5677050704202443,0
0.22181101099101086,0.324667243768898,0
0.26813751289981635,0.9113778358680468,1
0.5042488169833176,0.5177477561485521,0
0.20781847453792723,0.5118916583552825,0
0.8203999947120169,0.7259492874772981,1
0.058758896398655724,0.6529099274345497,0
0.10626598264552489,0.52236266535893,0
0.8805817593662799,0.42291764838969603,1
0.17188099212573238,0.6727654414135418,0
0.7294235074418041,0.02114486972315066,0
0.1837388092509762,0.6914954260135907,0
0.15142010875655154,0.03626899424341401,0
0.11311490301807692,0.33721377319664525,0
0.7399466637207005,0.9020201583500368,1
0.4727795120983127,0.22552757034788762,0
0.44782186141915115,0.8747630413479673,1
0.5148026967641771,0.14382946397694396,0
0.4197555456557469,0.018033219124926614,0
