feature1,feature2,label
0.05655136772680869,0.08487199515892163,0
0.3081364575891442,0.6059441656784624,1
0.43066964029126864,0.39353182020537136,0
0.5441770474293208,0.4448541887258536,0
0.4648938620973121,0.3184651278536774,0
0.5605103610264989,0.23612340711506208,0
0.5102238458372012,0.998683568192552,1
0.7967599214216395,0.7344016918939777,1
0.3537869778416035,0.9809765730721266,1
0.7151508982374535,0.4614066977419776,0
0.5008410626306549,0.8315244897918123,1
0.46101216488163765,0.5677050704202443,1
0.22181101099101086,0.324667243768898,0
0.26813751289981635,0.9113778358680468,1
0.5042488169833176,0.5177477561485521,0
0.20781847453792723,0.5118916583552825,1
0.8203999947120169,0.7259492874772981,1
0.058758896398655724,0.6529099274345497,1
0.10626598264552489,0.52236266535893,1
0.8805817593662799,0.42291764838969603,0
0.17188099212573238,0.6727654414135418,1
0.7294235074418041,0.02114486972315066,0
0.1837388092509762,0.6914954260135907,1
0.15142010875655154,0.03626899424341401,0
0.11311490301807692,0.33721377319664525,1
0.7399466637207005,0.9020201583500368,1
0.4727795120983127,0.22552757034788762,0
0.44782186141915115,0.8747630413479673,1
0.5148026967641771,0.14382946397694396,0
0.4197555456557469,0.018033219124926614,0
0.03355624624864695,0.16116501518123416,0
0.9834660940475277,0.9341303186968067,1
0.25078076184115716,0.591237345547998,1
0.256609288488035,0.42301692276252156,1
0.4087264177220743,0.111174967229976,0
0.1817600783004253,0.23152542937714082,0
0.309726070877413,0.6417587576806747,1
0.7289310455775243,0.433733868789665,0
0.41801638848245637,0.5250645323197618,1
0.3661839665433979,0.5192096900989855,1
0.9835210735533187,0.3722267099341341,0
0.3059223607062649,0.8406116871188408,1
0.41067437557350694,0.48586294400200114,1
0.2843593509803859,0.37290210504696797,0
0.19235912796682386,0.5715527413293309,1
0.3950425601578629,0.12172948013366958,0
0.6409915938310651,0.9596685633958122,1
0.7772119346497987,0.7235182799831297,1
0.7987220836796798,0.26894249382765256,0
0.8043499769193377,0.9320538602182384,1
0.48878947344836343,0.2594053413611732,0
0.5859005803451007,0.81785325389915,1
0.14650104795623142,0.4167680434748887,1
0.9886370287076425,0.6480820777831361,0
0.6707323259499417,0.681099007497837,1
0.5408932491145007,0.9499387217228025,1
0.7153648176354613,0.2572605175492607,0
0.40416338946274066,0.9951330375563592,1
0.4411832594787216,0.029384909642724777,0
0.510171503227743,0.4824583252813677,0
0.7053925368780529,0.47249917954286,0
0.6584850257740427,0.7616088749444486,1
0.40272388470389164,0.6669718800675543,1
0.4645488077668345,0.7115764834486933,1
0.017137396357369994,0.9432295651475131,1
0.884679727052069,0.10045738063740839,0
0.7442456925018666,0.5862274436669251,0
0.6123237064383619,0.43439798416239184,0
0.20499749461103856,0.9667807874095398,1
0.8371914973042014,0.6584020634401193,0
0.33489063724358137,0.26694526432098364,0
0.7539597403081971,0.17369963794666654,0
0.6749931843961182,0.7874222906934997,1
0.3816634192488769,0.46465669330714277,1
0.9669137597219639,0.36645968283725705,0
0.8704937076301693,0.3084304444363558,0
0.9147031255268172,0.07671401096867558,0
0.795840980948305,0.6534094411341129,0
0.6333144024805164,0.3911258101179621,0
0.6288401714648099,0.3080792802644603,0
0.27748653338305496,0.9577546426051324,1
0.36460337947097876,0.318391512007135,0
0.44200897119496496,0.29198716179327344,0
0.6396202237598902,0.9296422099548148,1
0.18954620325809202,0.6784706551299812,1
0.23317208341237605,0.8085363697305306,1
0.34225324750501185,0.8785813131933597,1
0.9487821111119297,0.7425599053459221,0
0.7535343167895415,0.9790691861239429,1
0.3674342729790927,0.39517778518795865,0
0.4766340113259664,0.8935650655889159,1
0.028029524566749897,0.3507800040176928,1
0.7615609366577561,0.436427898767486,0
0.3899111117508093,0.284653324402105,0
0.9261775351945414,0.0950454098784631,0
0.42039755255290867,0.25017622924701477,0
0.6106047559295025,0.3364580865211495,0
0.14404238892699173,0.850823604040306,1
0.5229900894820038,0.8453739890189084,1
0.3945736007970223,0.9973512295942069,1
0.31683879751437305,0.837638978820522,1
0.9849336035230016,0.9889301017023259,1
0.5247667912590958,0.046157359174276436,0
0.9373844260074753,0.6797291450202806,0
0.7979277425060437,0.008845450378555664,0
0.14686021527130066,0.6697643621515051,1
0.04976662887799366,0.8987203350279238,1
0.13863354694658891,0.5021589066248724,1
0.8220485882031889,0.522884907853504,0
0.49210291356971725,0.13176352188090934,0
0.05315657418993336,0.21521699895245017,0
0.9041848326844553,0.7175847927070963,0
0.10544544334198991,0.8178088527276283,1
0.29739380881665856,0.4308633218983051,1
0.8115048564919413,0.562462755292335,0
0.9868864512433171,0.2291029797544577,0
0.03061509580877053,0.5517247524243978,1
0.6450915272392206,0.625432454224778,1
0.04779154611019165,0.7722226221952915,1
0.0381693295317429,0.19588468966739225,0
0.186476511976715,0.9558230794391178,1
0.29179488094821937,0.20886588959061936,0
0.9024580159663323,0.5689328243399342,0
0.45535961015088644,0.6592549820399763,1
0.910483829794438,0.21439408077736977,0
0.5254566799678791,0.9238066516206488,1
0.7862366950099818,0.44767036938253546,0
0.25457890790073157,0.190847095704198,0
0.5733080531489558,0.30946163140808325,0
0.2222520244757804,0.6156887162777093,1
0.30782074383762925,0.20730614315937046,0
0.8704517560381315,0.19790653132846492,0
0.7241433610360848,0.34283972399413354,0
0.018256070335403107,0.5797966165410933,1
0.3757015818438899,0.06485195184620862,0
0.49552742748559586,0.8007872759436383,1
0.9647883687633607,0.9259622784490766,1
0.5913228512985242,0.702227029144034,1
0.06189467952754979,0.6656423304186556,1
0.43611613750010736,0.9704453085048914,1
0.21511261344409716,0.2240779254955122,0
0.9456404860580907,0.6745213419465925,0
0.5146803131161238,0.10097806427221279,0
0.58088142477192,0.704822119028835,1
0.4785362410675672,0.12932670599894536,0
0.6157451953355798,0.6463632531114818,1
0.08660104631125587,0.670020484450388,1
0.6605258156978157,0.4732189405488716,0
0.9225809134343481,0.6059735369649402,0
0.9474829430917493,0.6358697136904345,0
0.9672544088200168,0.025577672156036346,0
0.6724631411952251,0.9991843442209525,1
0.5403186567621009,0.6096180585778762,1
0.16259558211053038,0.044984467446049226,0
0.673161269585832,0.2947622464588423,0
0.7880726228185919,0.8946981446414178,1
0.5969494872739954,0.06759861292420499,0
0.40530806094403415,0.5001998830801689,1
0.5174387395105554,0.5277410143686301,0
0.4268904561521276,0.45980598580248355,0
0.5164054991159571,0.4399844478519337,0
0.6475640419567436,0.1623927317231908,0
0.023032793784982353,0.7051773010728054,1
0.2504103778366278,0.44238109491790756,1
0.21936547274301543,0.7506735893522437,1
0.027905795175778847,0.30224727042962607,1
0.5689194668955196,0.686375552941587,1
0.8470596866209635,0.4617241316095889,0
0.46087192213608286,0.952204517542569,1
0.8978462237543561,0.7470187468095937,0
0.597999330322902,0.624226641068499,1
0.390562530253429,0.6162923197558965,1
0.7982155573145993,0.3487986413059472,0
0.4085017699834037,0.49884655109271303,1
0.911710041110168,0.5703422793481673,0
0.8962834124604983,0.6703047477717768,0
0.4547273151676602,0.11430798478934945,0
0.7331606030912649,0.1786309834394687,0
0.5997712051883839,0.4023420484365501,0
0.018440174643468255,0.030379118792678184,0
0.3298218951061124,0.4784061957252759,1
0.6388803489994201,0.575093226161381,0
0.30319953546651446,0.8301951094815732,1
0.2793880409440953,0.5036939323959332,1
0.9811507895687213,0.18120672475340494,0
0.2249619380348825,0.5859675069781638,1
0.5108197097715662,0.16162978113858673,0
0.17988172677824554,0.19816677813702155,0
0.6152023226516944,0.7910003791321755,1
0.0014495150831908,0.0839209516083873,0
0.3954463125530082,0.8368226291370008,1
0.5710285556692384,0.4725998593899712,0
0.8049394777403103,0.8789564875537538,1
0.147785595581426,0.4837528954278618,1
0.7988802812423961,0.28648282524777546,0
0.416999704474582,0.12565714259695993,0
0.0391383744502809,0.3376878906731975,1
0.6186318647185943,0.6350742750367423,1
0.1553820655795538,0.9220372380491128,1
0.7750255321834133,0.50462127335502,0
