feature1,feature2,redundant_feature_1,redundant_feature_2,redundant_feature_3,redundant_feature_4,redundant_feature_5,label
0.0565513677268086,0.0848719951589216,0.4696931120044327,0.4757390846752452,0.38327791850101983,0.48544060885976287,0.5785537650789614,0
0.3081364575891442,0.6059441656784624,0.011601905418901114,0.46955937169665535,0.7004356158417255,0.2775231779768643,0.5181765247537172,1
0.4306696402912686,0.3935318202053713,0.02910533482546682,0.4983397571295736,0.5426753647893305,0.26784727798725666,0.345246306823672,0
0.5441770474293208,0.4448541887258536,0.9125111535173349,0.6113655587216491,0.5743448969663194,0.599414705707813,0.5360114688980203,0
0.4648938620973121,0.3184651278536774,0.5243387473240392,0.3993811280562971,0.3896944659472056,0.17052259061622033,0.16645761942567158,0
0.5605103610264989,0.236123407115062,0.4595810390108819,0.35737441755735094,0.3239734330519783,0.5106106545133673,0.5754643259314589,0
0.5102238458372012,0.998683568192552,0.2781142159667906,0.3268303449965511,0.7328287681611887,0.41006431922370606,0.3671440948478807,1
0.7967599214216395,0.7344016918939777,0.0,0.43741992333560326,0.5301219670832646,0.48903805251973015,0.5900337572275934,0
0.3537869778416035,0.9809765730721266,0.538369872677016,0.45239456601903655,0.5765307330627282,0.0870139403858263,0.23016987579848988,1
0.7151508982374535,0.4614066977419776,0.4333921526168492,0.6332003851638023,0.7253082301616252,0.4215994291776739,0.5868495746928498,0
0.5008410626306549,0.8315244897918123,0.5008431328427744,0.2789274804468217,0.3124318900994271,0.7031526086198783,0.47243736803732783,1
0.4610121648816376,0.5677050704202443,0.3850621787739328,0.3519219260867181,0.47564912926588837,0.6751655622558896,0.7734543407537057,1
0.2218110109910108,0.324667243768898,0.20251224864878864,0.5324515410247641,0.3827525384205846,0.5396118393416869,0.6552601280101482,0
0.2681375128998163,0.9113778358680468,0.36440193016507366,0.4448032319099679,0.4416719428059402,0.810974466832671,0.4711645689351544,1
0.5042488169833176,0.5177477561485521,0.061259238587848215,0.29576320595009453,0.20522978442232567,0.23409445144190835,0.4155007993947913,0
0.2078184745379272,0.5118916583552825,0.3685021471209072,0.5317684296972353,0.5849622636952418,0.22134562503785757,0.5382030287541003,1
0.8203999947120169,0.7259492874772981,0.5748287841395594,0.3870158245862857,1.0,0.884736392657947,0.5788350907345904,0
0.0587588963986557,0.6529099274345497,0.5187073156743844,0.21582220708520955,0.26450988646588697,0.4509234409480697,0.5871553960219048,1
0.1062659826455248,0.52236266535893,0.33844306792915113,0.3292421593289913,0.5281783304868682,0.6718386149232076,0.44367837979009156,1
0.8805817593662799,0.422917648389696,0.8812053747961528,0.5772104082694097,0.6931353439842968,0.6467968649626504,0.0709072037503161,0
0.1718809921257323,0.6727654414135418,0.70420297850462,0.433628521511768,0.5714000495552886,0.4256397743589578,0.30169457843212283,1
0.7294235074418041,0.0211448697231506,0.18667644790215498,0.5719299995010778,0.5522882306416022,0.7080665732486734,0.6541237821530838,0
0.1837388092509762,0.6914954260135907,0.6198278503210501,0.40494054349403186,0.5455778026708475,0.6853559113997888,0.4390926960505722,1
0.1514201087565515,0.036268994243414,0.7930736244387796,0.4224253780370897,0.48289833186133096,0.754260703732771,0.4325238436367151,0
0.1131149030180769,0.3372137731966452,0.7896636268979528,0.5976449530862784,0.4510426102552522,0.2804281040971671,0.4623291304073561,1
0.7399466637207005,0.9020201583500368,0.44943546586421307,0.5671477931582716,0.7752342962451703,0.4268245801074862,0.5567501118271307,1
0.4727795120983127,0.2255275703478876,0.3835959804069684,0.5704200753933757,0.7243898257341418,0.3635465125714643,0.39392533794399787,0
0.4478218614191511,0.8747630413479673,0.6557031840964891,0.3333935525252458,0.6604857684118566,0.35707868702891754,0.5636665468383771,1
0.5148026967641771,0.1438294639769439,0.3374100152671918,0.7263676517227302,0.5379534927215308,0.3799886485640139,0.5087701678105712,0
0.4197555456557469,0.0180332191249266,0.7015025311881576,0.33628224460264383,0.6865825362037978,0.6597966426425387,0.6117984746096482,0
0.0335562462486469,0.1611650151812341,0.6434059431759527,0.47376360474040274,0.5012929272407767,0.0,0.2633365207272397,0
0.9834660940475276,0.9341303186968068,0.3872411165314478,0.2385437625137,0.4645838392564014,0.5917167021938285,0.5726933441046722,1
0.2507807618411571,0.591237345547998,0.5633941523919066,0.3769047832697861,0.2648156045312918,0.38278475542554546,0.37593860425597,1
0.256609288488035,0.4230169227625215,0.47647275437609177,0.3815689144602734,0.778440465143996,0.3927745165059843,1.0,1
0.4087264177220743,0.111174967229976,0.7426551781231744,0.2847685513214905,0.6965809085853351,1.0,0.6661288184089385,0
0.1817600783004253,0.2315254293771408,0.30038312902133574,0.2429445970845323,0.4376463683380148,0.6580949342732373,0.1799236483821987,0
0.309726070877413,0.6417587576806747,0.445837646645926,0.34181033178637976,0.14087802844242614,0.3105688770048556,0.4812270327006369,1
0.7289310455775243,0.433733868789665,0.2249368572550615,0.39650595705855135,0.7819213972478909,0.5005058812062896,0.31791774146986945,0
0.4180163884824563,0.5250645323197618,0.4586295591658797,0.15716093758078817,0.4903159992952632,0.5376488966198807,0.7950233124425451,1
0.3661839665433979,0.5192096900989855,0.4468417407002699,0.46345029755351147,0.6933002921929128,0.6717061994891114,0.4323884344211663,1
0.9835210735533187,0.3722267099341341,0.6745812913720384,0.27427017745397547,0.3722808463703693,0.30116373018860265,0.6090505239715731,0
0.3059223607062649,0.8406116871188408,0.45803322924125245,0.5391987542692497,0.5984390304943683,0.6792639027986476,0.6187815949084988,1
0.4106743755735069,0.4858629440020011,0.7621554862065527,0.33992939646480164,0.7969534958011756,0.6753591360443523,0.6068045336962166,1
0.2843593509803859,0.3729021050469679,0.272335273369233,0.45925838862241264,0.40102487731439146,0.4849805650577464,0.0,0
0.1923591279668238,0.5715527413293309,0.14098503606321572,0.42598380581205864,0.6834970596146922,0.7537905441624152,0.46454059205520914,1
0.3950425601578629,0.1217294801336695,0.3088611152663675,0.18067168320369334,0.854941709724995,0.47986363979126784,0.534504860799977,0
