feature1,feature2,redundant_feature_1,redundant_feature_2,redundant_feature_3,redundant_feature_4,redundant_feature_5,label
0.0565513677268086,0.0848719951589216,1.0,1.0,0.0,0.4239176487068016,0.45997838090716964,0
0.3081364575891442,0.6059441656784624,0.7433227778132375,0.4231339570206934,0.24367989596861392,0.6958783508843879,0.5426546638446956,0
0.4306696402912686,0.3935318202053713,0.7048792095129491,0.0,0.586472892364935,0.6551608735802337,0.5495191295699011,0
0.5441770474293208,0.4448541887258536,0.5591562918068141,0.15126849507913165,0.7755255035867042,0.6612064937774711,0.6339159797300971,0
0.4648938620973121,0.3184651278536774,0.5472185092555475,0.2476808343537548,0.3479007409768912,0.47664998248871077,0.48402620684024034,0
0.5605103610264989,0.236123407115062,0.9032439610865698,0.6837964692562805,0.9792131687644536,0.44435720422864733,0.0,0
0.5102238458372012,0.998683568192552,0.27721136664495827,0.4062603837135434,0.9318997698719467,0.41563829113208733,0.6907826883506498,1
0.7967599214216395,0.7344016918939777,0.5448769835225487,0.5720469593384396,0.4799896118594221,0.13267128544683388,0.7698899857131486,1
0.3537869778416035,0.9809765730721266,0.5485393319388485,0.1214129231084965,0.15076254289695876,1.0,0.371132162990141,1
0.7151508982374535,0.4614066977419776,0.45043548485771756,0.08725227619818551,0.2943200159987546,0.08807646137520543,0.8171851872436765,1
0.5008410626306549,0.8315244897918123,0.7845278189224006,0.10823401168348148,0.20731518261866475,0.46645567370187224,0.664524604858847,1
0.4610121648816376,0.5677050704202443,0.5481879381623923,0.06400478500549749,0.792019254090709,0.5622087107005483,0.5566905771232001,0
0.2218110109910108,0.324667243768898,0.5438500570595075,0.22367300999237896,0.49641676015277103,0.5483220556550515,0.6149177617327043,0
0.2681375128998163,0.9113778358680468,0.24560915243590098,0.5429667496236211,0.412132656239837,0.43905720877334053,0.6205849729040159,1
0.5042488169833176,0.5177477561485521,0.44635150824372866,0.3494924136828077,0.9261555865965828,0.7435676868217305,0.37392172377237926,0
0.2078184745379272,0.5118916583552825,0.672028154428369,0.40442814507040403,0.8332677784221121,0.5066481652913173,0.6334279491851141,0
0.8203999947120169,0.7259492874772981,0.7970656189613988,0.27975743065677117,0.140122201200505,0.7702536428575344,0.6243994908878642,1
0.0587588963986557,0.6529099274345497,0.4144810410761464,0.41988769761173383,0.4472175320547229,0.6407671830022689,0.9526077486427669,0
0.1062659826455248,0.52236266535893,0.8971429861899729,0.1317996301151631,0.6868664346207682,0.7894842545628605,0.77581287746893,0
0.8805817593662799,0.422917648389696,0.6606626979131526,0.28988571137331354,0.11706250839939707,0.6126500057696964,0.8309121497888712,1
0.1718809921257323,0.6727654414135418,0.38296758481279614,0.38613764802056905,0.5750508516786804,0.3031886009877687,0.32765042785018805,0
0.7294235074418041,0.0211448697231506,0.5555446194231508,0.44680086622202325,0.003339657018428817,0.4328830110760603,0.476216055611391,0
0.1837388092509762,0.6914954260135907,0.12905781434434094,0.18917599971967414,0.5911314428643758,0.5428391114802004,0.5240373879364354,0
0.1514201087565515,0.036268994243414,0.9541275441576811,0.1817714204767453,0.949785728768982,0.4271162531879097,0.346322805071931,0
0.1131149030180769,0.3372137731966452,0.345091060540871,0.5807689482546146,0.7402623063111224,0.27235816672685575,0.2503637474230573,0
0.7399466637207005,0.9020201583500368,0.5325577881786271,0.10498223125453346,0.5683380077743182,0.4662974763581285,0.6690258392696284,1
0.4727795120983127,0.2255275703478876,0.6938455017629449,0.23409694707736423,0.5215294199577452,0.7382326161577124,0.8327781482511892,0
0.4478218614191511,0.8747630413479673,0.7652455355885044,0.6723615047090804,0.4266356151676986,0.5829237487184975,0.46119021302960833,1
0.5148026967641771,0.1438294639769439,0.15384856981369296,0.5115407887718898,0.7800586888250667,0.4238490522655464,0.5377273872731955,0
0.4197555456557469,0.0180332191249266,0.780041321862061,0.15050851406482488,0.25329293824651605,0.09470745192714726,0.3053395911979056,0
0.0335562462486469,0.1611650151812341,0.0,0.35358880933192344,0.721906769815517,0.6617848509633928,0.4926532232594113,0
0.9834660940475276,0.9341303186968068,0.48763047149981315,0.5540255781890192,0.7006556802198561,0.43849303273418344,0.3978175901674422,1
0.2507807618411571,0.591237345547998,0.28138652794600433,0.5683461898710669,0.4172606431663773,0.27909498929959237,0.4935400342192904,0
0.256609288488035,0.4230169227625215,0.5032130337368409,0.5319418531831472,0.6643172925994342,0.24443820397142488,0.7826550048529466,0
0.4087264177220743,0.111174967229976,0.5696018609116459,0.3367473738248577,0.9091896712931186,0.0,0.582016293922966,0
0.1817600783004253,0.2315254293771408,0.4480384905998488,0.20871134869202218,0.23477281964741245,0.8187186421627957,0.7160881980667413,0
0.309726070877413,0.6417587576806747,0.2705844114988441,0.11739122855145695,0.7239804095803242,0.28894364321783866,0.77593190927791,0
0.7289310455775243,0.433733868789665,0.6475466774473658,0.2782222804766261,0.40564000820354057,0.4108826409474619,0.5945437938438706,1
0.4180163884824563,0.5250645323197618,0.6453416441258137,0.8043903672726143,0.5927726378543504,0.46316964305794,0.6927078894096301,0
0.3661839665433979,0.5192096900989855,0.3276752060988538,0.2347015384895032,1.0,0.5565756285489719,0.8025046852675561,0
0.9835210735533187,0.3722267099341341,0.37820361926147517,0.39020434788289754,0.23290664916873755,0.4867236747074624,0.5517652844610583,1
