feature1,feature2,redundant_feature_1,redundant_feature_2,redundant_feature_3,redundant_feature_4,redundant_feature_5,label
0.0565513677268086,0.0848719951589216,0.13219582085652598,0.35168863182841387,0.55514950371758,0.5922277462296269,0.6994774499826758,0
0.3081364575891442,0.6059441656784624,1.0,0.8819693730912981,0.8667894828393735,0.460225297304485,0.5474403289945445,1
0.4306696402912686,0.3935318202053713,0.5382838572154336,0.9149289472104487,0.8129308829289841,0.4999157584815506,0.7846149645676076,0
0.5441770474293208,0.4448541887258536,0.4161584274222158,0.39128988348453003,0.829947042038482,0.617523512076882,0.6640771552171357,0
0.4648938620973121,0.3184651278536774,0.5095168089891711,0.7691783628758886,0.6266585986030545,0.5884114276963762,0.4749098345641233,0
0.5605103610264989,0.236123407115062,0.5594150281012301,0.6792817377590595,0.5779020399275859,0.8284337420423458,0.5662006455690672,0
0.5102238458372012,0.998683568192552,0.4836690613746637,0.3065548223074921,0.5597907817507589,0.3594062233248319,0.26435145234027124,1
0.7967599214216395,0.7344016918939777,0.5244523698142194,0.5483824852136754,0.6153478491377329,0.5396391761634838,1.0,1
0.3537869778416035,0.9809765730721266,0.6118848195973429,0.13568304375095266,0.3733776839210348,0.7594317562092774,0.8115470774523739,1
0.7151508982374535,0.4614066977419776,0.6090509602822916,0.7682097368194166,0.6631920646762793,0.6708523436457743,0.7332065742342971,0
0.5008410626306549,0.8315244897918123,0.9187811232389907,0.19705392426262983,0.5096965773645399,0.8325710455285795,0.3565446969619516,1
0.4610121648816376,0.5677050704202443,0.6980164611885107,0.8156023019194276,0.6263916033501649,0.5121313483411563,0.603306168262525,1
0.2218110109910108,0.324667243768898,0.43834860843386503,0.36062393532488024,0.35600103436069774,0.6156021884403421,0.5356412219014217,0
0.2681375128998163,0.9113778358680468,0.6670218194388696,0.582727141929913,0.4854452555904173,0.6056864822531565,0.35679936651942745,1
0.5042488169833176,0.5177477561485521,0.5293075136333221,0.26656073289740667,0.6104660840596416,0.6701419271635448,0.9669932990805572,0
0.2078184745379272,0.5118916583552825,0.5299602516757755,0.8306081283604888,0.7506642645047075,0.4220538868611736,0.19109240723758547,0
0.8203999947120169,0.7259492874772981,0.5495859585658349,0.14288095026393105,0.5577248214295278,0.4407162343887489,0.3159028530120576,1
0.0587588963986557,0.6529099274345497,0.2732645000877384,0.4674260550007327,0.6605587872617474,0.525805432216074,0.7159648637634318,0
0.1062659826455248,0.52236266535893,0.7372235374700817,0.5583818252306542,0.6082492811294667,0.6794600368756804,0.7095529323316404,0
0.8805817593662799,0.422917648389696,0.707403072155966,0.0017656230492365764,0.8584987961437227,0.45633791027058535,0.5413541090963901,0
0.1718809921257323,0.6727654414135418,0.47811404577781047,0.5800890856538442,0.6933983828547864,0.11404020474856408,0.8969147148483763,1
0.7294235074418041,0.0211448697231506,0.6190587234918422,0.28538064113839623,0.3201198632120928,0.4385280573842257,0.7092440974174902,0
0.1837388092509762,0.6914954260135907,0.7616496542812565,0.5718710334695252,0.5281786736045941,0.46649457076178,0.4821540896501269,1
0.1514201087565515,0.036268994243414,0.27590258838154713,0.0205836584301282,0.5840374108625682,0.41636884058678547,0.7055422026726575,0
0.1131149030180769,0.3372137731966452,0.8258521597843981,0.5207283799703807,0.591203266137635,0.1438124660158123,0.6645962041257332,0
0.7399466637207005,0.9020201583500368,0.028199202532753143,0.5405304924629043,0.5589047018049667,0.561508521641377,0.5148043396286991,1
0.4727795120983127,0.2255275703478876,0.6379406174369685,0.4836459694066292,0.639816736411368,0.3309189644433438,0.0,0
