feature1,feature2,redundant_feature_1,redundant_feature_2,redundant_feature_3,redundant_feature_4,redundant_feature_5,label
0.0565513677268086,0.0848719951589216,0.35127921832805103,0.5052918819483909,0.15564521854450308,0.0,0.5588824304307907,0
0.3081364575891442,0.6059441656784624,0.4383665714834717,0.09846233328275679,0.3214672635327726,0.8458465202487856,0.2777341135120996,1
0.4306696402912686,0.3935318202053713,0.4974024445499094,0.6111010656198153,0.3821616836159913,0.3515418264528631,0.33160843356259295,0
0.5441770474293208,0.4448541887258536,0.7724429508510697,0.7166914491043715,0.24716931057014258,0.6671564093206465,0.43220339384108736,0
0.4648938620973121,0.3184651278536774,0.6989487403481094,0.8090258031408322,0.5719115274288172,0.2526401038534597,0.36520946810503935,0
0.5605103610264989,0.236123407115062,0.6053111028518781,0.45410611182915767,0.36891431612204845,0.5880108855200397,0.13826483600305803,0
0.5102238458372012,0.998683568192552,0.49504459358467634,0.500513717320464,0.2065006615242735,0.7484267711416905,0.48038261370296376,1
0.7967599214216395,0.7344016918939777,0.7557152812547815,0.0067105695240393575,0.471246059743824,1.0,0.0037901287044595122,1
0.3537869778416035,0.9809765730721266,0.042561921642629605,0.4805001319337812,0.5389790339668206,0.34942318836544156,0.09659180169299306,1
0.7151508982374535,0.4614066977419776,0.8504693902185539,0.7719025134990216,0.17632938114928418,0.9313337188984425,0.12671982726017497,0
0.5008410626306549,0.8315244897918123,0.2974576456010501,0.5470910822530552,0.36482046603252133,0.6811729947285171,0.48479937854449273,1
0.4610121648816376,0.5677050704202443,0.6143818316503303,0.6362316663616482,0.47995391061148307,0.3740877576852538,0.0987204388959426,1
0.2218110109910108,0.324667243768898,0.5777407148649775,0.1699068846154182,0.551771732288731,0.32456369156065545,0.3976013344892298,0
0.2681375128998163,0.9113778358680468,0.9084300011979133,0.3516326799167089,0.4591260964139736,0.36071791197740577,0.31233044169662133,1
0.5042488169833176,0.5177477561485521,0.4627801988954802,0.9225073352900437,0.6327129339058891,0.5290526068337544,0.161816254455308,0
0.2078184745379272,0.5118916583552825,0.7130753734002653,0.8156371742757575,0.41270451377204326,0.6072627485386876,0.28061516340210313,0
0.8203999947120169,0.7259492874772981,0.8086548915475126,0.8393624845441365,0.4025372803620025,0.20005686081748603,0.42232773235983095,1
0.0587588963986557,0.6529099274345497,0.63432955161691,0.7666149075506165,0.40617022529888397,0.7025400484104055,0.3620460929661346,1
0.1062659826455248,0.52236266535893,0.6911823649642652,0.4185671142653341,0.34164225295172435,0.8385478691216128,0.4766087029411761,1
0.8805817593662799,0.422917648389696,0.35801079114178325,0.19607287714785562,0.5826018735684546,0.3708274007910886,0.2733670966778324,0
0.1718809921257323,0.6727654414135418,0.48787213354757797,0.7574519909247893,0.4201951759255087,0.45703652436837905,0.5268186565860086,1
0.7294235074418041,0.0211448697231506,0.601948528484791,0.2639384429580704,0.3050987390521248,0.610219560549821,0.11894019663871354,0
0.1837388092509762,0.6914954260135907,0.567271038545641,0.6126256002109293,0.48197632465761797,0.5793611669598727,0.3376331948490054,1
0.1514201087565515,0.036268994243414,0.519421811744528,0.598554367106731,0.3342241306600658,0.614359105262272,0.2969121339153648,0
0.1131149030180769,0.3372137731966452,0.17483508450197308,0.47337654780025923,0.23180572792142032,0.0848700838106296,0.6631381499835025,0
0.7399466637207005,0.9020201583500368,0.6549916001111271,0.6825017927277792,0.25451402327350253,0.29637571700041515,0.42781264702585275,1
0.4727795120983127,0.2255275703478876,0.7769053739017856,0.36321316390744035,0.4505915806848343,0.4153958430026153,0.42686863354589866,0
0.4478218614191511,0.8747630413479673,0.561112146326026,0.8796630544198725,0.0,0.6171832864671473,0.24300718720762574,1
0.5148026967641771,0.1438294639769439,0.6406509812985285,0.3745390928302404,0.36271388020010314,0.4270577541324074,0.14634907239818987,0
0.4197555456557469,0.0180332191249266,0.6512681284822189,0.5479941087172405,0.7289684887210575,0.7491365144348273,0.13359002218782792,0
0.0335562462486469,0.1611650151812341,0.35954144716984787,0.49550733011094855,0.3886287342951815,0.5119963577832963,0.0542912361350656,0
0.9834660940475276,0.9341303186968068,0.26395690085639595,0.13274482251444883,0.6119732907944756,0.8181863742090622,0.488146035599088,1
0.2507807618411571,0.591237345547998,0.5679254471653091,0.33388681446770163,0.2842339734599433,0.5116220508939266,0.3648109791987372,1
0.256609288488035,0.4230169227625215,0.5533600712239721,0.5019114355586232,0.45101803186151324,0.6861593478025989,0.3412318835147113,0
0.4087264177220743,0.111174967229976,0.5798981048210741,0.43220132588748256,0.6048990303982067,0.37535875641223476,0.3664223944199753,0
0.1817600783004253,0.2315254293771408,0.44912902093219004,0.4203924933546196,0.25088423499807067,0.7495075552419395,0.22788609705700846,0
0.309726070877413,0.6417587576806747,0.5306134271451219,0.5044381951516231,0.41443921256127686,0.7647328376013854,0.5005863797743294,1
0.7289310455775243,0.433733868789665,0.5324567814496218,0.6893384109051426,0.4100686580144445,0.5955002602639721,0.7371754220755992,0
0.4180163884824563,0.5250645323197618,0.7295232538408616,0.76246895624829,0.4959671797803891,0.7845303164691979,0.5947552057376997,0
0.3661839665433979,0.5192096900989855,0.5602077820676248,0.5956828806335741,0.32933901514860386,0.5644809717535025,0.43586968782959923,0
0.9835210735533187,0.3722267099341341,0.5415543193326561,0.34828230408131616,0.6469003331627826,0.6098984818147334,0.25107803066080114,0
0.3059223607062649,0.8406116871188408,0.6615069418392381,0.34484385799597406,0.10585035044304558,0.7920436945711413,0.1851880192636533,1
0.4106743755735069,0.4858629440020011,0.5702549233769217,0.3978874341163374,0.6589975740125544,0.41393640751353655,0.18652266695447442,0
0.2843593509803859,0.3729021050469679,0.62116487926827,0.9003512654409794,0.47455620977180313,0.5589272404358765,0.5323056331949391,0
0.1923591279668238,0.5715527413293309,0.5814022586899978,0.5886624271406147,0.5932995430486334,0.6496980026922359,0.3479438329468205,1
0.3950425601578629,0.1217294801336695,0.8554979694555043,0.8023796634140973,0.34120361897669177,0.8629070060553222,0.4767157233525046,0
0.6409915938310651,0.9596685633958122,0.41708117668092887,0.48750091142557095,0.4109269264331676,0.38871049321841705,0.269061958472216,1
0.7772119346497987,0.7235182799831297,0.6239705174420209,0.6807266826365375,0.5753930980224928,0.17459901885009005,0.37327212072591853,1
0.7987220836796798,0.2689424938276525,0.565647286832174,0.5785509471034233,0.240187343605743,0.5638347266882848,0.5329203213567367,0
0.8043499769193377,0.9320538602182384,0.20288867513008443,0.5654632507675592,0.3720085334413218,0.31381547634086027,0.2759044161659336,1
0.4887894734483634,0.2594053413611732,0.6352573885279736,0.5090654215600349,0.3292122273522166,0.07480826484581966,0.6296836279799476,0
