feature1,feature2,redundant_feature_1,redundant_feature_2,label
0.0565513677268086,0.0848719951589216,0.46351514627071005,0.4122016477632093,0
0.3081364575891442,0.6059441656784624,0.3535817570104161,0.23987655208581093,1
0.4306696402912686,0.3935318202053713,0.4971944526587439,0.4317644176859349,0
0.5441770474293208,0.4448541887258536,0.18398098944584446,0.41478726854251374,0
0.4648938620973121,0.3184651278536774,0.016397281987617748,0.8993021552268265,0
0.5605103610264989,0.236123407115062,0.13743313041576014,0.35957735850427597,0
0.5102238458372012,0.998683568192552,0.3235268675684159,0.27823088819399244,1
0.7967599214216395,0.7344016918939777,0.532870901466304,0.16164391052762073,1
0.3537869778416035,0.9809765730721266,0.6830971389294577,0.6226163261540468,1
0.7151508982374535,0.4614066977419776,0.5026889645117519,0.30333923783368344,0
0.5008410626306549,0.8315244897918123,0.7112971548636988,0.6189386128843913,1
0.4610121648816376,0.5677050704202443,0.0,0.6087598557437254,1
0.2218110109910108,0.324667243768898,0.5761558592990751,0.6444391686639852,0
0.2681375128998163,0.9113778358680468,0.2494025121963192,0.3393964115783845,1
0.5042488169833176,0.5177477561485521,0.8150151369392813,0.20575838500817142,0
0.2078184745379272,0.5118916583552825,0.1577598354752073,0.5043635146815044,0
0.8203999947120169,0.7259492874772981,0.44989394633275087,0.5660365899445102,1
0.0587588963986557,0.6529099274345497,0.7104247295102298,0.4924081982811839,1
0.1062659826455248,0.52236266535893,0.4914441753048718,0.19063034973277784,0
0.8805817593662799,0.422917648389696,0.4229292229284688,0.5037718075702519,0
0.1718809921257323,0.6727654414135418,0.36489980474699313,0.8020262809068941,1
0.7294235074418041,0.0211448697231506,0.7655016483311632,0.7783476730007893,0
0.1837388092509762,0.6914954260135907,0.49690113474837155,0.6776507980919,1
0.1514201087565515,0.036268994243414,0.08424949362193669,0.7296131271543952,0
0.1131149030180769,0.3372137731966452,0.5388623154279402,0.7578014381608107,0
0.7399466637207005,0.9020201583500368,0.30268153082796706,0.36895746700050625,1
