feature1,feature2,redundant_feature_1,redundant_feature_2,label
0.0565513677268086,0.0848719951589216,0.46244510803183314,0.46082503780215345,0
0.3081364575891442,0.6059441656784624,0.5075785869943944,0.2706396622121449,0
0.4306696402912686,0.3935318202053713,0.2680722268490034,0.7136283510643158,0
0.5441770474293208,0.4448541887258536,0.4781924812056721,0.5585993181203717,0
0.4648938620973121,0.3184651278536774,0.5389316715360754,0.0,0
0.5605103610264989,0.236123407115062,0.47652008604546203,0.40384620596899556,0
0.5102238458372012,0.998683568192552,0.18060116244235697,0.44807934502786395,1
0.7967599214216395,0.7344016918939777,0.33098087991368724,0.5714215039323928,1
0.3537869778416035,0.9809765730721266,0.24719443166547023,0.3131440365378932,1
0.7151508982374535,0.4614066977419776,0.6968576605695137,0.4306262948292505,1
0.5008410626306549,0.8315244897918123,0.8867167959517311,0.549161266326379,1
0.4610121648816376,0.5677050704202443,0.4144991363492193,0.52448737480903,0
0.2218110109910108,0.324667243768898,0.9813925462129824,0.5106018069844308,0
0.2681375128998163,0.9113778358680468,0.49563645530205236,0.258260560662163,1
0.5042488169833176,0.5177477561485521,0.18271637545158853,0.4109699722725419,0
0.2078184745379272,0.5118916583552825,0.5881220766604396,0.37703874803425613,0
0.8203999947120169,0.7259492874772981,0.2627009671174875,0.5969060344649554,1
0.0587588963986557,0.6529099274345497,0.2992932273660304,0.29065530214507196,0
0.1062659826455248,0.52236266535893,0.6295509188922642,0.6605149856848016,0
0.8805817593662799,0.422917648389696,0.0,0.7005133882176513,1
0.1718809921257323,0.6727654414135418,0.3068745670989,0.8507036344811938,0
0.7294235074418041,0.0211448697231506,0.6073365867205681,0.7049286301498849,0
0.1837388092509762,0.6914954260135907,0.4349571867993756,0.41155176781121217,0
0.1514201087565515,0.036268994243414,0.5583322647476614,0.5205056837952838,0
0.1131149030180769,0.3372137731966452,0.3579660695912728,0.18281480794258076,0
0.7399466637207005,0.9020201583500368,1.0,0.7509965873991574,1
0.4727795120983127,0.2255275703478876,0.3450611161510417,0.8923978845758637,0
0.4478218614191511,0.8747630413479673,0.3745281544899625,0.7328328703201173,1
0.5148026967641771,0.1438294639769439,0.39751243738774616,0.796408545189129,0
0.4197555456557469,0.0180332191249266,0.7694931366626755,0.6126353853692436,0
0.0335562462486469,0.1611650151812341,0.5309136900125325,0.7108588393059517,0
0.9834660940475276,0.9341303186968068,0.6621666573887675,0.05574802627317384,1
0.2507807618411571,0.591237345547998,0.19700486254526564,0.865993918604522,0
0.256609288488035,0.4230169227625215,0.4654323098227946,0.6826764669965717,0
0.4087264177220743,0.111174967229976,0.4024645280776182,0.2050043267971934,0
0.1817600783004253,0.2315254293771408,0.45387502622822945,0.35819349117850996,0
0.309726070877413,0.6417587576806747,0.29701765173079336,0.46502635984205654,0
0.7289310455775243,0.433733868789665,0.49308749547269864,0.7663312409259385,1
0.4180163884824563,0.5250645323197618,0.34445562393856627,0.7459452322495861,0
0.3661839665433979,0.5192096900989855,0.39641851795451144,0.8285388429240099,0
0.9835210735533187,0.3722267099341341,0.3245956578450791,0.6134824808737448,1
0.3059223607062649,0.8406116871188408,0.450332791498063,0.5413994778796197,1
0.4106743755735069,0.4858629440020011,0.6826153209309217,0.2711697875047543,0
0.2843593509803859,0.3729021050469679,0.5956130422190106,0.3793287159125626,0
0.1923591279668238,0.5715527413293309,0.34656809204343786,0.44967746464736214,0
0.3950425601578629,0.1217294801336695,0.8764466080729241,0.32295518520955224,0
0.6409915938310651,0.9596685633958122,0.2671380855093627,0.8509190969886312,1
0.7772119346497987,0.7235182799831297,0.19105108080758434,0.2988762792479564,1
0.7987220836796798,0.2689424938276525,0.4686168122242057,0.4105727470787898,0
0.8043499769193377,0.9320538602182384,0.6889876274912896,0.9867548643412496,1
0.4887894734483634,0.2594053413611732,0.6076131710821514,0.6280607046845293,0
0.5859005803451007,0.81785325389915,0.24954911177101663,0.9527013390692614,1
0.1465010479562314,0.4167680434748887,0.5369247328023992,0.7003560725666316,0
0.9886370287076424,0.6480820777831361,0.3352464137297353,0.4014770113553106,1
0.6707323259499417,0.681099007497837,0.36716284144089445,0.43806998656585794,1
0.5408932491145007,0.9499387217228024,0.3669235050157808,0.30478518813337513,1
0.7153648176354613,0.2572605175492607,0.18209615397681012,0.7830872121850777,0
0.4041633894627406,0.9951330375563592,0.6909047619026376,0.2425305552962372,1
0.4411832594787216,0.0293849096427247,0.36142897427087034,0.9235346355521642,0
0.510171503227743,0.4824583252813677,0.18272615717805618,0.30051228326130885,0
0.7053925368780529,0.47249917954286,0.5612315900015034,0.8256933030071111,1
0.6584850257740427,0.7616088749444486,0.8525325134769622,0.6019778115544834,1
0.4027238847038916,0.6669718800675543,0.4884001253882317,0.7485695351411212,1
0.4645488077668345,0.7115764834486933,0.3984658698791093,0.7478079932854291,1
0.0171373963573699,0.9432295651475132,0.2294996642875487,0.94995205397424,1
0.884679727052069,0.1004573806374083,0.38064798287408264,0.1467573081604909,0
0.7442456925018666,0.5862274436669251,0.3737543323764399,0.5679055254166565,1
0.6123237064383619,0.4343979841623918,0.5946719027933762,0.17042282550563573,0
0.2049974946110385,0.9667807874095398,0.4007372753355719,0.26078639542128534,1
0.8371914973042014,0.6584020634401193,0.3816818943791432,0.2790135691727258,1
0.3348906372435813,0.2669452643209836,0.6672417716206218,0.033532215050018035,0
0.7539597403081971,0.1736996379466665,0.605052565059635,0.47487239154128813,0
0.6749931843961182,0.7874222906934997,0.6509413083474913,0.11187059624457248,1
0.3816634192488769,0.4646566933071427,0.41070093023438276,0.8631919741905812,0
0.966913759721964,0.366459682837257,0.343805467086177,0.6627861517625856,1
0.8704937076301693,0.3084304444363558,0.4160153264878726,0.9486073126474159,1
0.9147031255268172,0.0767140109686755,0.3156410701875577,0.5433124513762401,0
0.795840980948305,0.6534094411341129,0.4676975589385549,0.7848979745919008,1
0.6333144024805164,0.3911258101179621,0.7180770547294955,0.6177380184320271,0
0.6288401714648099,0.3080792802644603,0.545497587812404,0.7349231701559701,0
0.2774865333830549,0.9577546426051324,0.5579906847774279,0.4340846085798439,1
0.3646033794709787,0.318391512007135,0.7332870283293877,1.0,0
0.4420089711949649,0.2919871617932734,0.5511404995890766,0.5229241082325086,0
0.6396202237598902,0.9296422099548148,0.6878990251366772,0.8055790949082223,1
0.189546203258092,0.6784706551299812,0.37809940046582213,0.9229246732303076,0
0.233172083412376,0.8085363697305306,0.37625784593070655,0.7481015034708273,1
0.3422532475050118,0.8785813131933597,0.3791093252572696,0.8908854579298777,1
0.9487821111119296,0.7425599053459221,0.5690068180993757,0.8809331227453675,1
0.7535343167895415,0.9790691861239428,0.48631543571727387,0.9116412255607899,1
0.3674342729790927,0.3951777851879586,0.46323441674085897,0.7723093420570136,0
0.4766340113259664,0.8935650655889159,0.48681099129565625,0.7353630702212406,1
0.0280295245667498,0.3507800040176928,0.42776003091959464,0.9574199840667025,0
0.7615609366577561,0.436427898767486,0.4940735568185391,0.886038228310372,1
0.3899111117508093,0.284653324402105,0.6272671103013882,0.7515607596665184,0
0.9261775351945414,0.0950454098784631,0.4168522142867412,0.776045908647869,0
0.4203975525529086,0.2501762292470147,0.7198574672089159,0.6510663014472964,0
0.6106047559295025,0.3364580865211495,0.28947121626472283,0.4060468300296461,0
0.1440423889269917,0.850823604040306,0.47638360388030154,0.27135031925037034,1
0.5229900894820038,0.8453739890189084,0.31804896632306595,0.7306034597521943,1
0.3945736007970223,0.9973512295942067,0.5139434406625893,0.5935829387114838,1
