feature1,feature2,redundant_feature_1,redundant_feature_2,label
0.0565513677268086,0.0848719951589216,0.6871953097662604,0.05834330538089371,0
0.3081364575891442,0.6059441656784624,0.6289661961287235,0.6433646033633563,1
0.4306696402912686,0.3935318202053713,0.0,0.3822285708391619,0
0.5441770474293208,0.4448541887258536,0.3094089382917467,0.14040860759483687,0
0.4648938620973121,0.3184651278536774,0.5320390331848435,0.3374535081421774,0
0.5605103610264989,0.236123407115062,0.8134663449015801,0.38474316463387703,0
0.5102238458372012,0.998683568192552,0.47062756194796074,0.0389956937144503,1
0.7967599214216395,0.7344016918939777,0.4986785229441995,0.8057091309351808,1
0.3537869778416035,0.9809765730721266,0.6883509562761031,0.5001926417599496,1
0.7151508982374535,0.4614066977419776,0.5291466160163905,0.6698236764819772,0
0.5008410626306549,0.8315244897918123,0.6084386080969607,0.1871751483613882,1
0.4610121648816376,0.5677050704202443,0.5038302121389232,0.11833402865155254,1
0.2218110109910108,0.324667243768898,0.6840369002345847,0.6284080332945159,0
0.2681375128998163,0.9113778358680468,0.6756672984108105,0.6997180201316537,1
0.5042488169833176,0.5177477561485521,0.5959317256892169,0.6992726473150541,0
0.2078184745379272,0.5118916583552825,0.4703596661114435,0.6974684544189246,1
0.8203999947120169,0.7259492874772981,0.5302520663025502,0.43582601857297365,1
0.0587588963986557,0.6529099274345497,1.0,0.029135812403078627,1
0.1062659826455248,0.52236266535893,0.5179573694621671,0.9528857145205935,1
0.8805817593662799,0.422917648389696,0.48476728508835587,0.3850966814008304,0
0.1718809921257323,0.6727654414135418,0.8307084665395944,0.4978537297458846,1
0.7294235074418041,0.0211448697231506,0.5754620907239925,0.6521171567135322,0
0.1837388092509762,0.6914954260135907,0.5509193744953123,0.5624635148307653,1
0.1514201087565515,0.036268994243414,0.19699823037642133,0.5946690203523661,0
0.1131149030180769,0.3372137731966452,0.5499637351138527,0.43258723655607967,0
0.7399466637207005,0.9020201583500368,0.4811982857183829,0.44382430224566705,1
0.4727795120983127,0.2255275703478876,0.40828391614874066,0.6101116492822866,0
0.4478218614191511,0.8747630413479673,0.7551261801326781,0.7574501188711826,1
0.5148026967641771,0.1438294639769439,0.654551929038323,0.7125061195847654,0
0.4197555456557469,0.0180332191249266,0.5149780319379023,0.9036210397796328,0
0.0335562462486469,0.1611650151812341,0.9673703873969373,0.7968260548200089,0
0.9834660940475276,0.9341303186968068,0.7205882566324529,0.5997794678203091,1
0.2507807618411571,0.591237345547998,0.6920374723946937,0.5793149220279774,1
0.256609288488035,0.4230169227625215,0.684782024911626,0.7142222366687246,0
0.4087264177220743,0.111174967229976,0.5555145281042934,0.2959710081960327,0
0.1817600783004253,0.2315254293771408,0.779736506835731,0.7053878708796517,0
0.309726070877413,0.6417587576806747,0.44954907814022305,0.29460102182494,1
0.7289310455775243,0.433733868789665,0.7917726180118625,0.8228699010773975,0
0.4180163884824563,0.5250645323197618,0.4001939615001014,1.0,1
0.3661839665433979,0.5192096900989855,0.5516458662778608,0.6388111541406339,1
0.9835210735533187,0.3722267099341341,0.8926424628410774,0.6784139425168547,0
0.3059223607062649,0.8406116871188408,0.6281861673402013,0.0,1
0.4106743755735069,0.4858629440020011,0.6189442477691162,0.10664112260282459,0
0.2843593509803859,0.3729021050469679,0.432027964603635,0.4858494329182358,0
0.1923591279668238,0.5715527413293309,0.5392453612732511,0.6259238880915673,1
0.3950425601578629,0.1217294801336695,0.18710963665140737,0.41175827775558516,0
0.6409915938310651,0.9596685633958122,0.529686847872607,0.8138257856347233,1
0.7772119346497987,0.7235182799831297,0.5979321709870785,0.3561903878211956,1
0.7987220836796798,0.2689424938276525,0.7070227651159507,0.13163078145663018,0
0.8043499769193377,0.9320538602182384,0.4452709305852155,0.5095681290312343,1
0.4887894734483634,0.2594053413611732,0.7047216863581628,0.46404291656829993,0
0.5859005803451007,0.81785325389915,0.6154930003787519,0.5387866958547982,1
0.1465010479562314,0.4167680434748887,0.5274017205608698,0.4206429143907319,1
0.9886370287076424,0.6480820777831361,0.6584812436097498,0.6625398824195408,0
0.6707323259499417,0.681099007497837,0.5945587597041491,0.86095723156934,1
0.5408932491145007,0.9499387217228024,0.3287112810349643,0.7104298958361442,1
0.7153648176354613,0.2572605175492607,0.5368832445029001,0.7440774709005678,0
0.4041633894627406,0.9951330375563592,0.19582547583115845,0.8978891777061684,1
0.4411832594787216,0.0293849096427247,0.6236135957928374,0.6259912122333159,0
0.510171503227743,0.4824583252813677,0.7114323279432093,0.44425931481772296,0
0.7053925368780529,0.47249917954286,0.5777558550876156,0.5888360352026012,0
0.6584850257740427,0.7616088749444486,0.5830991826131577,0.880565488579328,1
