feature1,feature2,redundant_feature_1,redundant_feature_2,label
0.0565513677268086,0.0848719951589216,0.6442636769173017,0.5316822120148843,0
0.3081364575891442,0.6059441656784624,0.2607768802452451,0.45743603326417,1
0.4306696402912686,0.3935318202053713,0.6289261077108923,0.7490733083186395,0
0.5441770474293208,0.4448541887258536,0.6422257246640558,0.16610077643548093,0
0.4648938620973121,0.3184651278536774,0.6624457164483301,0.8714131804609946,0
0.5605103610264989,0.236123407115062,0.15657243301223467,0.41737914680097615,0
0.5102238458372012,0.998683568192552,0.43064988837296747,0.5027592133740676,1
0.7967599214216395,0.7344016918939777,0.0,0.7210913187720811,0
0.3537869778416035,0.9809765730721266,0.46843256004531786,0.667190490324328,1
0.7151508982374535,0.4614066977419776,0.2696526826020623,0.28569173758231203,0
0.5008410626306549,0.8315244897918123,0.34472670175562986,0.6948306528401024,1
0.4610121648816376,0.5677050704202443,0.794181989304182,0.5461280266352655,1
0.2218110109910108,0.324667243768898,0.09857352406998095,0.17930298105661693,0
0.2681375128998163,0.9113778358680468,0.8410845069656543,0.7004279389538796,1
0.5042488169833176,0.5177477561485521,0.381036616618312,0.5176868822793186,0
0.2078184745379272,0.5118916583552825,0.5635499053888242,0.3900516835913618,1
0.8203999947120169,0.7259492874772981,0.6122501941463764,0.6895901168095003,0
0.0587588963986557,0.6529099274345497,0.6108840747441748,0.7670688124806113,1
0.1062659826455248,0.52236266535893,0.2930158993892937,0.6004477165834241,1
0.8805817593662799,0.422917648389696,0.40820097801872757,0.4769847872242352,0
0.1718809921257323,0.6727654414135418,0.5229271773399915,0.3350789975133637,1
0.7294235074418041,0.0211448697231506,0.478791062681488,0.41178411340572874,0
0.1837388092509762,0.6914954260135907,0.5014852279676019,0.49413057945241173,1
0.1514201087565515,0.036268994243414,0.23713725494434815,0.7156174062116669,0
0.1131149030180769,0.3372137731966452,0.7111590289886272,0.4476925788583087,1
0.7399466637207005,0.9020201583500368,0.6456710118906382,0.4672896483887732,1
0.4727795120983127,0.2255275703478876,0.5699937242886295,0.24787411501000867,0
0.4478218614191511,0.8747630413479673,0.25406119447779013,0.5087617809848252,1
0.5148026967641771,0.1438294639769439,0.35343660248417985,0.5547810826309184,0
0.4197555456557469,0.0180332191249266,0.587534496461801,0.6638215821543414,0
0.0335562462486469,0.1611650151812341,0.21100356962664107,0.4225749620864608,0
0.9834660940475276,0.9341303186968068,0.4418504885772823,0.436838655311621,1
0.2507807618411571,0.591237345547998,0.629479124146251,0.6880036908479406,1
0.256609288488035,0.4230169227625215,0.6387445965148613,0.4954172825989719,1
0.4087264177220743,0.111174967229976,0.16785928444577858,0.6065199402080238,0
0.1817600783004253,0.2315254293771408,0.45544403710790293,0.8205481421714481,0
0.309726070877413,0.6417587576806747,0.5984101332682157,0.8967120634070822,1
0.7289310455775243,0.433733868789665,0.22912725577636237,0.4547118321202827,0
